"code","name","OLCU_BR1","price","price2","NAKLIYET_TUT","KDV_ORANI","BARKOD1","BARKOD2","BARKOD3","ALIS_KDV_KODU","ALIS_FIAT1","ALIS_FIAT2","ALIS_FIAT3","ALIS_FIAT4"
"KIRT-00552","ÇEMBER TAŞIMA ARABASI HAZNELİ ÇİFT KOLLU","AD","1350.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0056","TELGRAF KLASÖR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0057","A/5 POŞET DOSYA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0058","CARİ HESAP DEFTERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0059","SİPARİŞ FİŞİ FOTOKOPİLİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0060","9X7 KİLİTLİ POŞET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0061","13*800 V KAYIŞ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0062","BÜRO TİP MAKAS","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0063","İŞ GÜVENLİK DEFTERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0064","ISTAMPA MÜREKKEBİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0065","120 BARDAK ÇAYMATİK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0066","60 BARDAK ÇAYMATİK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0067","LAZER ETİKET 210*297 A4 EBT.","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0068","NOVA KAĞIT MENDİL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0069","ISLAK MENDİL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0070","AYTEST YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0071","YAKUT YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0072","YAP-BOZ 30*40","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0073","BOYAMA KİTABI","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0074","STİCKER","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0075","TAKIM ÇANTASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0076","LAVABO HORTUMU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0077","GIRTLAK HORTUMU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0078","LAVABO TAKOZU 50","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0079","HATIRA DEFTERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0080","BALON","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0081"," HEDİYE PAKETİ GÜL  50'Lİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0082","F.C. KALEM ŞEKİLLİ KALEMTRAŞ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0083","DOLMA KALEM LANTU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0084","DESTRAYOL LAVABO AÇICI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0085","100 LÜK SPİRAL HORTUM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0086","LİSANSLI POŞET DOSYA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0087","SCOTH 27 ISIYA DAYANIKLI BANT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0088","IBIZA 125 W ARMATÜR+AMPUL+BORU TK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0089","TLD 58 W SNOW WHİTE AMPUL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0090","KORUYU KAPLAMA SAYDAM SPREY","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0091","ESKİ BETON MALZEMELERİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0092","F.C UÇ ÇETVELLİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0093","F.C CANDY SİLGİ 30 LU","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0094","F.C MARİN SİLGİ 30 LU","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0095","F.C BEYAZ SİLGİ 30LU","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0096","F.C BEYAZ SİLGİ 24 LÜ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0097","F.C. BEYAZ SİLGİ 20 Lİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0098","F.C. ÜÇGEN ŞEKİLLİ SİLGİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0099","F.C. DUST FREE RENKLİ SİLGİ 20 Lİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0100","F.C. 1425 İĞNE UÇLU TÜKENMEZ KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01000","ZENWELD 155 A KAYNAK MAKİNASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01001","ZENWELD ULTİMATE 505 MTS GAZALTI KAYNAK MAKİNESİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0101","IŞIKSIZ SİYASİ KÜRE 20 CM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0102","F.C. 120 Lİ UÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0103","BEILONG PİLOT KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0104","MY-GEL PİLOT KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0105","F.C 1475 İĞNE UÇLU PİLOT KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0106","RAKET TEKLİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0107","PENSAN NEON TÜKENMEZ KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0108","ÜÇLÜ OYUN SETİ 280 T","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0109","AHŞAP RENKLİ NOT KISKACI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0110","MİNİ PLAKET KADİFE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0111","PLASTİK HELEZON SPRİLAL","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0112","KURDELA SATEN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0113","KALEM KUTU","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0114","MİCRO VERSATİL KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0115","FİYAT ETİKETİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0116","F.C EKO VERSATİL KALEM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0117","A4 HALKA KLASÖR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0118","ROTRİNG VERSATİL SET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0119","VALLEY 45*25 M YAPIŞKAMLI ASETAT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0120","TAHTA SİLGİSİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-012030","CRAFT HARCI C30","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01205","310 MM EGRİ İÇ SEGMAN PENSESİ CETA FORM","AD","1330.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0121","OFİS MAKASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-012301","100MX10 MT ÇİFT TARAFLI KÖPÜK BANT","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01233","RULO SAPI 10 CM","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0124","RENKLİ FOTOKOPİ KAĞIDI","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0125","SİMLİ YAPIŞTIRICI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0126","BLOKNOT","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0127","MİKROSKOP","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0128","F.C KURŞUN KALEM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0129","F.C. KIRMIZI KOPYA KALEM","AD","7.50000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0130","CD-R 50 Lİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0131","DVD 120 MİN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0132","F.C SİYAH SİLGİ 20 Lİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0133","F.C SINAV SİLGİSİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0134","F.C HAMUR SİLGİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0135","BONCUK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0136","SU KABI FIRÇA TEMİZLEME","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0137","ADEL KIRMIZI KOPYA KALEMİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0138","SÜSLEME PULU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0139","KALEMTRAŞ ÇEŞİTLERİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0140","770 LT ÇÖP KONTEYNIRI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0141","REX ROTARY FOTOKOPİ MAKİNASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0142","19X25 KİLİTLİ POŞET","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0144","AKVARYUM YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0145","ANAFEN YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0146","AYTEST YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0147","ELEMET YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0148","GÖNÜL YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0149","GÜVENDER YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0150","KÖRFEZ YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01502"," 200*3000 PVC BORU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01503","CAM MACUNU","KG","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-015030","M10 DİŞ TAMİR TAKIMI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-015098","180 MM YANKESKİ KNİPEX","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0151","SÖZÜNÖZÜ YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0152","TOMURCUK YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0153","YAKUT YAPRAK TEST","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0154","MIKNATISLI KİTAP AYRACI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0155","KPSS KİTAPLARI","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0156","28 CMX28 CM SAÇ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-01560","24X250 AĞAÇ DELME MATKABI","AD","5.80000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0157","""308 2,5 MM ELEKTROT""","AD","7.15000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0158","609 ZZ C3 RULMAN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0159","5 LT ZEYTİNYAĞI","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0160","502 EVOBOND JAPON YAPIŞTIRICI","AD","34.45000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0161","""0,7 UÇ""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0162","TONER DOLUMU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0163","MAUSE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"KIRT-0164","BRONS PUL SÜNGER","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
